Date,Year,Month,WaterYear,TWtrTriquet_bay01_Q_level,TWtrTriquet_bay01_Q_flags,TWtrTriquet_bay01_UNESCO_Q_level,TWtrTriquet_bay01,TWtrTriquet_bay01_Med,TWtrTriquet_bay01_Avg,TWtrTriquet_bay01_Min,TWtrTriquet_bay01_Max
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2019-05-31,2019,May,2018-2019,1,,2,11.224,11.37,11.4114652777778,11.078,11.856
2019-06-01,2019,Jun,2018-2019,1,,2,10.443,11.3245,11.2315920138889,10.173,11.856
2019-06-02,2019,Jun,2018-2019,1,,2,10.516,11.0685,11.0394565972222,10.443,11.637
2019-06-03,2019,Jun,2018-2019,1,,2,10.614,10.852,10.8260381944444,10.5285,11.2
2019-06-04,2019,Jun,2018-2019,1,,2,10.98,10.956,10.9110590277778,10.59,11.2
2019-06-05,2019,Jun,2018-2019,1,,2,11.005,11.129625,11.1406302083333,10.98,11.346
2019-06-06,2019,Jun,2018-2019,1,,2,10.687,11.09,11.1170104166667,10.687,11.394
2019-06-07,2019,Jun,2018-2019,1,,2,11.467,11.3945,11.3115555555556,10.663,12.316
2019-06-08,2019,Jun,2018-2019,1,,2,11.734,11.674,11.6735295138889,11.321,12.509
2019-06-09,2019,Jun,2018-2019,1,,2,11.759,11.807,11.8527760416667,11.734,12.195
2019-06-10,2019,Jun,2018-2019,1,,2,11.686,11.665,11.6804184027778,11.589,11.807
2019-06-11,2019,Jun,2018-2019,1,,2,11.832,11.832,11.9054548611111,11.637,12.485
2019-06-12,2019,Jun,2018-2019,1,,2,11.953,12.0165,12.1118177083333,11.832,12.606
2019-06-13,2019,Jun,2018-2019,1,,2,12.074,12.095,12.2256996527778,11.953,12.871
2019-06-14,2019,Jun,2018-2019,1,,2,12.243,12.325,12.3498732638889,12.074,12.823
2019-06-15,2019,Jun,2018-2019,1,,2,12.485,12.485,12.5256006944444,12.219,12.871
2019-06-16,2019,Jun,2018-2019,1,,2,12.437,12.5215,12.58225,12.389,12.92
2019-06-17,2019,Jun,2018-2019,1,,2,12.582,12.534,12.5308454861111,12.364,12.823
2019-06-18,2019,Jun,2018-2019,1,,2,12.485,12.6,12.6007725694444,12.437,12.847
2019-06-19,2019,Jun,2018-2019,1,,2,12.195,12.66,12.6539479166667,12.195,12.992
2019-06-20,2019,Jun,2018-2019,1,,2,11.005,12.603,12.5680173611111,11.005,13.305
2019-06-21,2019,Jun,2018-2019,1,,2,12.05,11.98,11.7390260416667,10.956,12.268
2019-06-22,2019,Jun,2018-2019,1,,2,12.05,12.18,12.1366319444444,11.904,12.485
2019-06-23,2019,Jun,2018-2019,1,,2,12.074,12.05,12.0181944444444,11.759,12.364
2019-06-24,2019,Jun,2018-2019,1,,2,12.485,12.449,12.3844184027778,12.074,12.992
2019-06-25,2019,Jun,2018-2019,1,,2,13.137,13.0945,12.9402916666667,12.485,13.57
2019-06-26,2019,Jun,2018-2019,1,,2,13.594,13.35,13.4216510416667,13.112,13.834
2019-06-27,2019,Jun,2018-2019,1,,2,13.546,13.591,13.6295902777778,13.377,13.858
2019-06-28,2019,Jun,2018-2019,1,,2,13.834,13.804,13.8011666666667,13.546,14.098
2019-06-29,2019,Jun,2018-2019,1,,2,13.954,14.071,14.1596319444444,13.81,14.625
2019-06-30,2019,Jun,2018-2019,1,,2,14.433,14.3075,14.384140625,13.954,14.888
2019-07-01,2019,Jul,2018-2019,1,,2,13.786,14.37,14.2686927083333,13.666,14.673
2019-07-02,2019,Jul,2018-2019,1,,2,13.738,13.978,13.9699166666667,13.738,14.242
2019-07-03,2019,Jul,2018-2019,1,,2,14.314,14.104,14.0763819444444,13.642,14.409
2019-07-04,2019,Jul,2018-2019,1,,2,14.361,14.269,14.2375364583333,13.954,14.721
2019-07-05,2019,Jul,2018-2019,1,,2,14.314,14.314,14.291609375,13.978,15.151
2019-07-06,2019,Jul,2018-2019,1,,2,14.673,14.514,14.4984184027778,14.242,15.031
2019-07-07,2019,Jul,2018-2019,1,,2,14.601,14.565,14.6360763888889,14.481,15.151
2019-07-08,2019,Jul,2018-2019,1,,2,14.361,14.442,14.5037916666667,14.242,15.079
2019-07-09,2019,Jul,2018-2019,1,,2,14.242,14.379,14.4536302083333,14.122,15.031
2019-07-10,2019,Jul,2018-2019,1,,2,14.457,14.445,14.5085295138889,14.242,15.008
2019-07-11,2019,Jul,2018-2019,1,,2,14.84,14.804,14.7443003472222,14.433,15.223
2019-07-12,2019,Jul,2018-2019,1,,2,15.175,15.07,15.1519322916667,14.84,15.581
2019-07-13,2019,Jul,2018-2019,1,,2,14.768,15.288,15.257859375,14.745,15.939
2019-07-14,2019,Jul,2018-2019,1,,2,14.912,15.148,15.2501180555556,14.768,16.058
2019-07-15,2019,Jul,2018-2019,1,,2,15.414,15.405,15.4688020833333,14.912,16.01
2019-07-16,2019,Jul,2018-2019,1,,2,15.915,15.742,15.6974774305556,15.39,15.963
2019-07-17,2019,Jul,2018-2019,1,,2,15.414,16.073,15.9830711805556,15.414,16.368
2019-07-18,2019,Jul,2018-2019,1,,2,15.557,15.59,15.6161892361111,15.414,15.867
2019-07-19,2019,Jul,2018-2019,1,,2,15.581,15.56,15.5381597222222,15.27,16.034
2019-07-20,2019,Jul,2018-2019,1,,2,14.96,15.724,15.7388072916667,14.96,16.177
2019-07-21,2019,Jul,2018-2019,1,,2,15.485,15.733,15.5656996527778,14.96,16.082
2019-07-22,2019,Jul,2018-2019,1,,2,15.629,15.593,15.5681388888889,15.247,16.129
2019-07-23,2019,Jul,2018-2019,1,,2,15.963,15.8075,15.7556423611111,15.414,16.034
2019-07-24,2019,Jul,2018-2019,1,,2,16.082,16.058,16.0578559027778,15.676,16.558
2019-07-25,2019,Jul,2018-2019,1,,2,15.772,16.022,15.9747881944444,15.748,16.129
2019-07-26,2019,Jul,2018-2019,1,,2,15.605,15.676,15.6817829861111,15.605,15.796
2019-07-27,2019,Jul,2018-2019,1,,2,15.461,15.584,15.5749513888889,15.294,15.867
2019-07-28,2019,Jul,2018-2019,1,,2,15.724,15.718,15.7993211805556,15.461,16.344
2019-07-29,2019,Jul,2018-2019,1,,2,15.652,15.915,15.8981666666667,15.652,16.201
2019-07-30,2019,Jul,2018-2019,1,,2,15.796,15.736,15.7288819444444,15.557,15.843
2019-07-31,2019,Jul,2018-2019,1,,2,15.199,15.676,15.6564114583333,15.199,15.796
2019-08-01,2019,Aug,2018-2019,1,,2,15.079,15.318,15.3006458333333,15.079,15.414
2019-08-02,2019,Aug,2018-2019,1,,2,16.058,15.369,15.4234739583333,15.091,16.082
2019-08-03,2019,Aug,2018-2019,1,,2,15.27,15.494125,15.5309583333333,15.247,16.201
2019-08-04,2019,Aug,2018-2019,1,,2,15.175,15.184,15.2448246527778,15.055,15.772
2019-08-05,2019,Aug,2018-2019,1,,2,15.079,15.079,15.1231111111111,14.96,15.485
2019-08-06,2019,Aug,2018-2019,1,,2,14.888,14.924,14.9542135416667,14.84,15.175
2019-08-07,2019,Aug,2018-2019,1,,2,14.529,14.685,14.7052482638889,14.481,15.008
2019-08-08,2019,Aug,2018-2019,1,,2,14.553,14.529,14.5649722222222,14.385,14.816
2019-08-09,2019,Aug,2018-2019,1,,2,14.481,14.505,14.4696527777778,14.218,14.601
2019-08-10,2019,Aug,2018-2019,1,"MV:9 of 24 missing:1 of 24 flagged",3,14.409,14.469,14.4317111111111,14.266,14.553
2019-08-11,2019,Aug,2018-2019,1,,2,14.625,14.614,14.593625,14.409,14.888
2019-08-12,2019,Aug,2018-2019,1,,2,15.079,14.7249166666667,14.8314791666667,14.625,15.127
2019-08-13,2019,Aug,2018-2019,1,,2,15.008,15.2149583333333,15.25721875,14.984,15.629
2019-08-14,2019,Aug,2018-2019,1,,2,15.031,15.2379583333333,15.26665625,15.008,15.605
2019-08-15,2019,Aug,2018-2019,1,,2,15.008,15.329,15.3710729166667,15.008,15.796
2019-08-16,2019,Aug,2018-2019,1,,2,14.481,15.118,15.0946145833333,14.481,15.557
2019-08-17,2019,Aug,2018-2019,1,,2,14.96,14.897,14.82371875,14.481,15.151
2019-08-18,2019,Aug,2018-2019,1,,2,14.936,14.95,14.9570833333333,14.816,15.079
2019-08-19,2019,Aug,2018-2019,1,,2,15.008,14.912,14.8893541666667,14.577,15.031
2019-08-20,2019,Aug,2018-2019,1,,2,14.936,14.6999583333333,14.7273333333333,14.529,15.008
2019-08-21,2019,Aug,2018-2019,1,,2,14.745,14.721,14.71628125,14.601,14.936
2019-08-22,2019,Aug,2018-2019,1,,2,14.816,14.72,14.6921145833333,14.529,14.912
2019-08-23,2019,Aug,2018-2019,1,,2,14.601,14.6,14.59965625,14.457,14.816
2019-08-24,2019,Aug,2018-2019,1,,2,14.649,14.637,14.6429375,14.577,14.792
2019-08-25,2019,Aug,2018-2019,1,,2,14.888,14.828,14.8506770833333,14.625,15.223
2019-08-26,2019,Aug,2018-2019,1,,2,14.984,14.961,15.0579166666667,14.888,15.438
2019-08-27,2019,Aug,2018-2019,1,,2,14.96,14.984,15.0399166666667,14.936,15.27
2019-08-28,2019,Aug,2018-2019,1,,2,14.96,15.0320416666667,15.1042291666667,14.912,15.414
2019-08-29,2019,Aug,2018-2019,1,,2,14.912,15.0290416666667,15.0354583333333,14.912,15.175
2019-08-30,2019,Aug,2018-2019,1,,2,15.223,15.067,15.0710520833333,14.888,15.247
2019-08-31,2019,Aug,2018-2019,1,,2,14.96,15.008,14.9919479166667,14.888,15.191
2019-09-01,2019,Sep,2018-2019,1,,2,14.697,14.913,14.91565625,14.697,15.031
2019-09-02,2019,Sep,2018-2019,1,,2,14.96,14.864,14.85596875,14.697,15.079
2019-09-03,2019,Sep,2018-2019,1,,2,14.816,14.684,14.6953333333333,14.601,14.9161666666667
2019-09-04,2019,Sep,2018-2019,1,,2,14.697,14.649,14.6611145833333,14.529,14.984
2019-09-05,2019,Sep,2018-2019,1,,2,14.697,14.673,14.6938333333333,14.577,15.008
2019-09-06,2019,Sep,2018-2019,1,,2,14.625,14.671,14.7035,14.577,15.031
2019-09-07,2019,Sep,2018-2019,1,,2,14.553,14.637,14.6490416666667,14.529,14.864
2019-09-08,2019,Sep,2018-2019,1,,2,14.816,14.7685,14.75609375,14.553,15.079
2019-09-09,2019,Sep,2018-2019,1,,2,14.864,14.864,14.8835,14.768,15.008
2019-09-10,2019,Sep,2018-2019,1,,2,15.151,14.96,15.0189479166667,14.792,15.27
2019-09-11,2019,Sep,2018-2019,1,,2,15.151,15.175,15.1625,15.031,15.247
2019-09-12,2019,Sep,2018-2019,1,,2,15.127,15.151,15.1144166666667,14.984,15.175
2019-09-13,2019,Sep,2018-2019,1,,2,14.768,15.103,15.05996875,14.697,15.151
2019-09-14,2019,Sep,2018-2019,1,,2,14.84,14.864,14.87325,14.768,14.984
2019-09-15,2019,Sep,2018-2019,1,,2,14.84,14.851,14.9022083333333,14.792,15.079
2019-09-16,2019,Sep,2018-2019,1,,2,14.745,14.792,14.78071875,14.697,14.84
2019-09-17,2019,Sep,2018-2019,1,,2,14.409,14.625,14.6120208333333,14.314,14.741
2019-09-18,2019,Sep,2018-2019,1,,2,14.433,14.408,14.3360625,13.978,14.481
2019-09-19,2019,Sep,2018-2019,1,,2,14.361,14.3340416666667,14.3341875,14.266,14.433
2019-09-20,2019,Sep,2018-2019,1,,2,14.05,14.379,14.2461979166667,13.978,14.481
2019-09-21,2019,Sep,2018-2019,1,,2,13.786,13.967,13.94775,13.762,14.122
2019-09-22,2019,Sep,2018-2019,1,,2,14.218,13.956,13.9385,13.786,14.218
2019-09-23,2019,Sep,2018-2019,1,,2,13.714,13.895,13.92275,13.69,14.29
2019-09-24,2019,Sep,2018-2019,1,,2,13.449,13.482,13.5286770833333,13.401,13.738
2019-09-25,2019,Sep,2018-2019,1,,2,13.449,13.451,13.455,13.377,13.497
2019-09-26,2019,Sep,2018-2019,1,,2,13.281,13.402,13.36975,13.137,13.497
2019-09-27,2019,Sep,2018-2019,1,,2,13.088,13.281,13.33615625,13.088,13.666
2019-09-28,2019,Sep,2018-2019,1,,2,12.703,12.8134166666667,12.6708645833333,11.54,13.137
2019-09-29,2019,Sep,2018-2019,1,,2,12.437,12.438,12.1484583333333,10.614,12.823
2019-09-30,2019,Sep,2018-2019,1,,2,11.953,11.8355416666667,11.7427916666667,10.932,12.509
2019-10-01,2019,Oct,2019-2020,1,,2,11.832,11.881,11.79984375,11.297,11.953
2019-10-02,2019,Oct,2019-2020,1,,2,11.832,11.855,11.8433333333333,11.759,11.88
2019-10-03,2019,Oct,2019-2020,1,,2,11.832,11.832,11.8316458333333,11.783,11.904
2019-10-04,2019,Oct,2019-2020,1,,2,11.856,11.807,11.8247291666667,11.783,11.953
2019-10-05,2019,Oct,2019-2020,1,,2,11.832,11.759,11.7565416666667,11.637,11.929
2019-10-06,2019,Oct,2019-2020,1,,2,11.734,11.71,11.722375,11.662,11.832
2019-10-07,2019,Oct,2019-2020,1,,2,11.88,11.868,11.8674791666667,11.7381666666667,11.977
2019-10-08,2019,Oct,2019-2020,1,,2,10.565,11.466,11.4711770833333,10.565,11.88
2019-10-09,2019,Oct,2019-2020,1,,2,11.54,11.279,10.7994895833333,9.089,11.613
2019-10-10,2019,Oct,2019-2020,1,,2,11.127,11.175,10.9832395833333,9.977,11.532
2019-10-11,2019,Oct,2019-2020,1,,2,10.907,10.933,10.9394791666667,10.712,11.127
2019-10-12,2019,Oct,2019-2020,1,,2,11.005,10.906,10.9107083333333,10.785,11.029
2019-10-13,2019,Oct,2019-2020,1,,2,11.102,11.006,11.0016979166667,10.81,11.151
2019-10-14,2019,Oct,2019-2020,1,,2,10.443,10.8725416666667,10.84771875,10.394,11.127
2019-10-15,2019,Oct,2019-2020,1,,2,10.858,10.615,10.5896770833333,10.222,10.858
2019-10-16,2019,Oct,2019-2020,1,,2,10.761,10.834,10.8650104166667,10.761,10.98
2019-10-17,2019,Oct,2019-2020,1,,2,10.907,10.8317916666667,10.8298958333333,10.736,10.956
2019-10-18,2019,Oct,2019-2020,1,,2,10.98,10.955,10.97303125,10.883,11.053
2019-10-19,2019,Oct,2019-2020,1,,2,10.883,10.8705,10.8578854166667,10.761,10.976
2019-10-20,2019,Oct,2019-2020,1,,2,10.736,10.7485,10.7484270833333,10.663,10.883
2019-10-21,2019,Oct,2019-2020,1,,2,10.687,10.712,10.7356979166667,10.687,10.785
2019-10-22,2019,Oct,2019-2020,1,,2,10.81,10.773,10.73996875,10.638,10.834
2019-10-23,2019,Oct,2019-2020,1,,2,10.761,10.784,10.77453125,10.712,10.81
2019-10-24,2019,Oct,2019-2020,1,,2,10.614,10.736,10.71440625,10.59,10.834
2019-10-25,2019,Oct,2019-2020,1,,2,10.663,10.6390416666667,10.6562395833333,10.565,10.761
2019-10-26,2019,Oct,2019-2020,1,,2,10.687,10.6619583333333,10.6203125,10.173,10.761
2019-10-27,2019,Oct,2019-2020,1,,2,10.59,10.553,10.3317604166667,9.361,10.785
2019-10-28,2019,Oct,2019-2020,1,,2,10.418,10.1612083333333,10.1408958333333,9.558,10.59
2019-10-29,2019,Oct,2019-2020,1,,2,9.952,9.89204166666667,9.821875,9.188,10.467
2019-10-30,2019,Oct,2019-2020,1,,2,9.756,9.79145833333333,9.76672916666667,9.509,10.001
2019-10-31,2019,Oct,2019-2020,1,,2,9.805,9.805,9.81465625,9.682,9.903
2019-11-01,2019,Nov,2019-2020,1,,2,9.928,9.854,9.86401041666667,9.756,9.952
2019-11-02,2019,Nov,2019-2020,1,,2,9.928,9.903,9.90279166666666,9.805,9.928
2019-11-03,2019,Nov,2019-2020,1,,2,10.1,9.989,9.98541666666667,9.829,10.1
2019-11-04,2019,Nov,2019-2020,1,,2,10.149,10.1,10.1018229166667,10.026,10.149
2019-11-05,2019,Nov,2019-2020,1,,2,10.149,10.149,10.1297708333333,9.977,10.247
2019-11-06,2019,Nov,2019-2020,1,,2,9.928,10.001,10.0123645833333,9.903,10.1448333333333
2019-11-07,2019,Nov,2019-2020,1,,2,9.706,9.7185,9.712625,9.485,9.928
2019-11-08,2019,Nov,2019-2020,1,,2,9.485,9.608,9.60694791666667,9.485,9.706
2019-11-09,2019,Nov,2019-2020,1,,2,9.632,9.58404166666667,9.57684375,9.485,9.657
2019-11-10,2019,Nov,2019-2020,1,,2,9.608,9.757,9.7394375,9.608,9.805
2019-11-11,2019,Nov,2019-2020,1,,2,9.805,9.682,9.66536458333333,9.46,9.805
2019-11-12,2019,Nov,2019-2020,1,,2,9.879,9.84254166666667,9.8395625,9.78,9.879
2019-11-13,2019,Nov,2019-2020,1,,2,9.928,9.891,9.87609375,9.756,9.952
2019-11-14,2019,Nov,2019-2020,1,,2,9.977,9.928,9.90373958333333,9.78,9.977
2019-11-15,2019,Nov,2019-2020,1,,2,10.001,10.001,10.00925,9.928,10.075
2019-11-16,2019,Nov,2019-2020,1,,2,10.026,9.95304166666667,9.94692708333334,9.854,10.026
2019-11-17,2019,Nov,2019-2020,1,,2,10.051,10.051,10.06353125,10.001,10.198
2019-11-18,2019,Nov,2019-2020,1,,2,9.534,9.977,9.95832291666667,9.534,10.075
2019-11-19,2019,Nov,2019-2020,1,,2,9.188,9.58195833333333,9.55339583333333,8.916,9.952
2019-11-20,2019,Nov,2019-2020,1,,2,8.792,8.9765,9.17164583333333,8.792,9.805
2019-11-21,2019,Nov,2019-2020,1,,2,8.866,8.65654166666667,8.67116666666666,8.593,8.866
2019-11-22,2019,Nov,2019-2020,1,,2,9.262,9.114,9.1030625,8.866,9.262
2019-11-23,2019,Nov,2019-2020,1,,2,9.262,9.324,9.32089583333333,9.238,9.386
2019-11-24,2019,Nov,2019-2020,1,,2,9.139,9.213,9.19509375,8.99,9.287
2019-11-25,2019,Nov,2019-2020,1,,2,9.114,9.076625,8.96017708333333,8.568,9.262
2019-11-26,2019,Nov,2019-2020,1,,2,8.866,8.9035,8.7350625,7.393,9.213
2019-11-27,2019,Nov,2019-2020,1,,2,7.77,7.37875,7.34635416666667,4.973,8.86183333333333
2019-11-28,2019,Nov,2019-2020,1,,2,6.712,6.9635,7.1904375,6.357,8.419
2019-11-29,2019,Nov,2019-2020,1,,2,7.845,7.15025,7.15501041666667,6.611,7.845
2019-11-30,2019,Nov,2019-2020,1,,2,5.975,6.86079166666667,7.064375,5.821,8.17
2019-12-01,2019,Dec,2019-2020,1,,2,6.509,6.86708333333333,7.04045833333333,5.98766666666667,7.945
2019-12-02,2019,Dec,2019-2020,1,,2,7.619,7.597125,7.4204375,6.51333333333333,7.845
2019-12-03,2019,Dec,2019-2020,1,,2,7.87,7.845,7.82828125,7.619,7.895
2019-12-04,2019,Dec,2019-2020,1,,2,7.419,7.78145833333333,7.76680208333334,7.419,7.87
2019-12-05,2019,Dec,2019-2020,1,,2,6.611,6.57354166666667,6.77297916666667,6.255,7.695
2019-12-06,2019,Dec,2019-2020,1,,2,7.393,7.419,7.2326875,6.611,7.519
2019-12-07,2019,Dec,2019-2020,1,,2,7.293,7.293,7.29758333333333,7.242,7.38883333333333
2019-12-08,2019,Dec,2019-2020,1,,2,7.393,7.268,7.27966666666667,7.167,7.419
2019-12-09,2019,Dec,2019-2020,1,,2,7.318,7.32841666666667,7.30659375,7.116,7.419
2019-12-10,2019,Dec,2019-2020,1,,2,7.242,7.14091666666667,7.122375,6.914,7.30966666666667
2019-12-11,2019,Dec,2019-2020,1,,2,7.318,7.167,7.1586875,7.066,7.318
2019-12-12,2019,Dec,2019-2020,1,,2,7.845,7.57941666666667,7.51851041666667,7.293,7.845
2019-12-13,2019,Dec,2019-2020,1,,2,7.695,7.695,7.659625,7.293,7.845
2019-12-14,2019,Dec,2019-2020,1,,2,7.77,7.41220833333333,7.31205208333333,6.535,7.795
2019-12-15,2019,Dec,2019-2020,1,,2,7.242,7.67933333333333,7.4238125,6.56,7.82
2019-12-16,2019,Dec,2019-2020,1,,2,8.02,7.70325,7.7489375,7.2505,8.02
2019-12-17,2019,Dec,2019-2020,1,,2,8.145,8.145,8.14213541666667,8.02416666666667,8.195
2019-12-18,2019,Dec,2019-2020,1,,2,7.97,8.07,8.06973958333333,7.97,8.145
2019-12-19,2019,Dec,2019-2020,1,,2,7.995,8.02,8.01713541666667,7.97,8.07
2019-12-20,2019,Dec,2019-2020,1,,2,7.945,7.945,7.954375,7.895,7.995
2019-12-21,2019,Dec,2019-2020,1,,2,7.97,8.01895833333333,8.01036458333333,7.895,8.095
2019-12-22,2019,Dec,2019-2020,1,,2,7.945,7.945,7.90359375,7.67,8.045
2019-12-23,2019,Dec,2019-2020,1,,2,7.594,7.63158333333333,7.75798958333333,7.343,8.07
2019-12-24,2019,Dec,2019-2020,1,,2,7.519,7.7575,7.74809375,7.494,7.945
2019-12-25,2019,Dec,2019-2020,1,,2,7.72,7.32091666666667,7.17332291666667,6.408,7.745
2019-12-26,2019,Dec,2019-2020,1,,2,7.645,7.51795833333333,7.49563541666667,7.066,7.745
2019-12-27,2019,Dec,2019-2020,1,,2,7.72,7.60966666666667,7.62226041666667,7.293,7.845
2019-12-28,2019,Dec,2019-2020,1,,2,8.07,7.89708333333333,7.85170833333333,7.619,8.07
2019-12-29,2019,Dec,2019-2020,1,,2,7.945,8.00541666666667,7.97234375,7.77,8.095
2019-12-30,2019,Dec,2019-2020,1,,2,8.22,8.07729166666667,8.08640625,7.87,8.22
2019-12-31,2019,Dec,2019-2020,1,,2,8.22,8.24395833333333,8.23614583333333,8.22,8.27
2020-01-01,2020,Jan,2019-2020,1,,2,8.02,8.27,8.25529166666666,8.02,8.344
2020-01-02,2020,Jan,2019-2020,1,,2,7.217,7.84495833333333,7.72832291666667,6.94,8.145
2020-01-03,2020,Jan,2019-2020,1,,2,7.92,7.84604166666667,7.80988541666666,7.24216666666667,8.045
2020-01-04,2020,Jan,2019-2020,1,,2,7.645,7.845,7.81971875,7.619,7.945
2020-01-05,2020,Jan,2019-2020,1,,2,7.745,7.77208333333333,7.7610625,7.619,7.845
2020-01-06,2020,Jan,2019-2020,1,,2,7.444,7.497125,7.54838541666667,7.318,7.77
2020-01-07,2020,Jan,2019-2020,1,,2,7.645,7.43566666666667,7.38896875,6.965,7.645
2020-01-08,2020,Jan,2019-2020,1,,2,7.343,7.59191666666667,7.57914583333333,7.318,7.745
2020-01-09,2020,Jan,2019-2020,1,,2,6.788,6.97329166666667,6.96623958333333,6.535,7.343
2020-01-10,2020,Jan,2019-2020,1,,2,7.116,7.07745833333333,6.944375,6.509,7.167
2020-01-11,2020,Jan,2019-2020,1,,2,6.864,6.807,6.91720833333333,6.509,7.318
2020-01-12,2020,Jan,2019-2020,1,,2,4.947,6.018125,5.73190625,2.664,7.091
2020-01-13,2020,Jan,2019-2020,1,,2,4.011,4.61541666666667,4.59760416666667,2.396,6.509
2020-01-14,2020,Jan,2019-2020,1,,2,3.932,4.6425,4.46405208333333,2.289,5.975
2020-01-15,2020,Jan,2019-2020,1,,2,3.801,4.78745833333333,4.41448958333333,1.832,5.591
2020-01-16,2020,Jan,2019-2020,1,,2,4.454,4.34220833333333,4.33484375,2.53,5.437
2020-01-17,2020,Jan,2019-2020,1,,2,4.714,5.11716666666667,4.91297916666667,3.775,5.462
2020-01-18,2020,Jan,2019-2020,1,,2,6.077,5.57779166666667,5.54505208333333,4.376,6.077
2020-01-19,2020,Jan,2019-2020,1,,2,6.611,6.56,6.4935625,6.077,6.636
2020-01-20,2020,Jan,2019-2020,1,,2,6.458,6.611,6.61498958333333,6.458,6.712
2020-01-21,2020,Jan,2019-2020,1,,2,6.661,6.60783333333333,6.54313541666667,6.382,6.661
2020-01-22,2020,Jan,2019-2020,1,,2,6.56,6.51008333333333,6.53128125,6.433,6.661
2020-01-23,2020,Jan,2019-2020,1,,2,6.509,6.56,6.56317708333333,6.509,6.611
2020-01-24,2020,Jan,2019-2020,1,,2,6.636,6.7755,6.69490625,6.509,6.864
2020-01-25,2020,Jan,2019-2020,1,,2,6.737,6.74458333333333,6.80196875,6.64016666666667,6.914
2020-01-26,2020,Jan,2019-2020,1,,2,6.839,6.82708333333333,6.79358333333334,6.585,6.914
2020-01-27,2020,Jan,2019-2020,1,,2,6.965,6.914,6.91454166666667,6.813,6.965
2020-01-28,2020,Jan,2019-2020,1,,2,6.763,6.812,6.82327083333333,6.611,6.965
2020-01-29,2020,Jan,2019-2020,1,,2,7.368,7.368,7.23417708333333,6.76716666666667,7.494
2020-01-30,2020,Jan,2019-2020,1,,2,7.419,7.318,7.28111458333333,7.091,7.419
2020-01-31,2020,Jan,2019-2020,1,,2,7.293,7.343,7.33954166666667,7.167,7.41466666666667
2020-02-01,2020,Feb,2019-2020,1,,2,6.99,7.44504166666667,7.41757291666667,6.99,7.544
2020-02-02,2020,Feb,2019-2020,1,,2,5.872,6.84579166666667,6.78541666666667,5.872,7.192
2020-02-03,2020,Feb,2019-2020,1,,2,6.382,6.153,6.22958333333333,5.745,6.889
2020-02-04,2020,Feb,2019-2020,1,,2,7.091,7.028,6.84926041666667,6.331,7.091
2020-02-05,2020,Feb,2019-2020,1,,2,7.217,7.23054166666667,7.2285,7.091,7.318
2020-02-06,2020,Feb,2019-2020,1,,2,7.041,7.217,7.2163125,7.041,7.318
2020-02-07,2020,Feb,2019-2020,1,,2,6.864,6.90354166666667,6.90773958333333,6.56,7.091
2020-02-08,2020,Feb,2019-2020,1,,2,6.965,6.84479166666667,6.83253125,6.281,7.142
2020-02-09,2020,Feb,2019-2020,1,,2,6.94,6.94,6.89461458333333,6.636,7.015
2020-02-10,2020,Feb,2019-2020,1,,2,6.914,6.92591666666667,6.90866666666667,6.661,7.015
2020-02-11,2020,Feb,2019-2020,1,,2,6.965,6.99,7.00115625,6.763,7.217
2020-02-12,2020,Feb,2019-2020,1,,2,6.763,6.98475,6.9120625,6.636,7.015
2020-02-13,2020,Feb,2019-2020,1,,2,6.914,6.924875,6.93386458333333,6.77566666666667,7.066
2020-02-14,2020,Feb,2019-2020,1,,2,6.763,6.93554166666667,6.93113541666667,6.763,7.041
2020-02-15,2020,Feb,2019-2020,1,,2,6.965,6.927,6.90758333333333,6.737,7.041
2020-02-16,2020,Feb,2019-2020,1,,2,6.813,6.91191666666667,6.90489583333333,6.813,7.041
2020-02-17,2020,Feb,2019-2020,1,,2,6.914,6.910875,6.94376041666667,6.788,7.217
2020-02-18,2020,Feb,2019-2020,1,,2,6.889,6.92804166666667,6.94134375,6.56,7.192
2020-02-19,2020,Feb,2019-2020,1,,2,6.864,6.8765,6.83261458333333,6.153,7.116
2020-02-20,2020,Feb,2019-2020,1,,2,6.99,6.91404166666667,6.9061875,6.687,7.041
2020-02-21,2020,Feb,2019-2020,1,,2,6.788,6.81408333333333,6.84635416666667,6.712,6.99
2020-02-22,2020,Feb,2019-2020,1,,2,6.813,6.8005,6.80930208333333,6.636,6.914
2020-02-23,2020,Feb,2019-2020,1,,2,6.839,6.74791666666667,6.701625,6.357,6.839
2020-02-24,2020,Feb,2019-2020,1,,2,6.687,6.826,6.79904166666666,6.535,6.914
2020-02-25,2020,Feb,2019-2020,1,,2,7.015,6.84275,6.82283333333333,6.433,7.066
2020-02-26,2020,Feb,2019-2020,1,,2,7.116,7.116,7.08371875,6.965,7.167
2020-02-27,2020,Feb,2019-2020,1,,2,7.091,7.11708333333333,7.12351041666666,7.091,7.167
