Date,Year,Month,WaterYear,TWtrPruth_pocketQ_level,TWtrPruth_pocketQ_flags,TWtrPruth_pocketUNESCO_Q_level,TWtrPruth_pocket,TWtrPruth_pocketMed,TWtrPruth_pocketAvg,TWtrPruth_pocketMin,TWtrPruth_pocketMax
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2016-06-16,2016,Jun,2015-2016,1,,2,11.443,12.083,12.0168420138889,11.419,12.268
2016-06-17,2016,Jun,2015-2016,1,,2,11.686,11.883,11.8636961805556,11.4795,12.098
2016-06-18,2016,Jun,2015-2016,1,,2,11.856,11.892,11.8987395833333,11.662,12.34
2016-06-19,2016,Jun,2015-2016,1,,2,11.904,11.931875,12.1605486111111,11.71,13.209
2016-06-20,2016,Jun,2015-2016,1,,2,11.613,11.971,12.0886788194444,11.273,13.81
2016-06-21,2016,Jun,2015-2016,1,,2,11.419,11.85,12.0329826388889,11.102,13.762
2016-06-22,2016,Jun,2015-2016,1,,2,11.394,11.673875,11.6655503472222,11.175,12.606
2016-06-23,2016,Jun,2015-2016,1,,2,12.05,11.74975,11.7417916666667,11.297,12.582
2016-06-24,2016,Jun,2015-2016,1,,2,11.734,11.613,11.6526736111111,11.175,12.847
2016-06-25,2016,Jun,2015-2016,1,,2,11.662,11.41275,11.4533541666667,10.858,12.606
2016-06-26,2016,Jun,2015-2016,1,,2,11.613,11.719125,11.7139114583333,11.175,12.485
2016-06-27,2016,Jun,2015-2016,1,,2,12.437,12.052625,12.0187847222222,11.151,13.064
2016-06-28,2016,Jun,2015-2016,1,,2,12.025,12.612125,12.6050694444444,11.419,15.079
2016-06-29,2016,Jun,2015-2016,1,,2,12.025,12.12225,12.2022083333333,11.321,13.642
2016-06-30,2016,Jun,2015-2016,1,,2,11.904,12.02525,12.0674045138889,11.37,13.137
2016-07-01,2016,Jul,2015-2016,1,,2,12.05,11.979875,12.3976770833333,11.467,14.673
2016-07-02,2016,Jul,2015-2016,1,,2,11.904,12.177,12.1640451388889,11.783,12.558
2016-07-03,2016,Jul,2015-2016,1,,2,12.171,11.953,11.966078125,11.613,12.389
2016-07-04,2016,Jul,2015-2016,1,,2,11.734,12.043625,11.982828125,11.346,12.63
2016-07-05,2016,Jul,2015-2016,1,,2,12.05,11.725,11.8319097222222,11.37,12.944
2016-07-06,2016,Jul,2015-2016,1,,2,12.437,12.046875,12.1117725694444,11.394,13.594
2016-07-07,2016,Jul,2015-2016,1,,2,13.473,12.763,12.8909166666667,11.637,14.697
2016-07-08,2016,Jul,2015-2016,1,,2,12.896,13.1095,13.3954461805556,12.268,15.008
2016-07-09,2016,Jul,2015-2016,1,,2,13.04,12.826,12.9755902777778,12.606,14.074
2016-07-10,2016,Jul,2015-2016,1,,2,13.137,12.8625,12.881359375,12.485,13.81
2016-07-11,2016,Jul,2015-2016,1,,2,13.209,13.025,13.0603402777778,12.727,13.522
2016-07-12,2016,Jul,2015-2016,1,,2,12.992,12.917,12.9206545138889,12.63,13.197
2016-07-13,2016,Jul,2015-2016,1,,2,13.257,13.167,13.1627899305556,12.823,13.594
2016-07-14,2016,Jul,2015-2016,1,,2,13.401,13.491375,13.5798611111111,12.992,14.721
2016-07-15,2016,Jul,2015-2016,1,,2,12.654,13.121375,13.2694079861111,12.654,14.697
2016-07-16,2016,Jul,2015-2016,1,,2,12.558,12.753875,12.8240138888889,12.413,14.218
2016-07-17,2016,Jul,2015-2016,1,,2,12.195,12.57,12.7224982638889,12.098,14.984
2016-07-18,2016,Jul,2015-2016,1,,2,12.292,12.494125,12.6763732638889,11.977,14.218
2016-07-19,2016,Jul,2015-2016,1,,2,12.534,12.545875,12.5962048611111,11.856,13.834
2016-07-20,2016,Jul,2015-2016,1,,2,12.171,12.3585,12.4809357638889,12.122,13.473
2016-07-21,2016,Jul,2015-2016,1,,2,12.364,12.452,12.632359375,12.001,14.409
2016-07-22,2016,Jul,2015-2016,1,,2,12.654,12.63,12.6609965277778,11.686,14.553
2016-07-23,2016,Jul,2015-2016,1,,2,11.807,12.225,12.2706996527778,11.151,13.546
2016-07-24,2016,Jul,2015-2016,1,,2,12.34,12.274,12.2899913194444,11.759,13.281
2016-07-25,2016,Jul,2015-2016,1,,2,12.558,12.51225,12.4875104166667,11.929,12.992
2016-07-26,2016,Jul,2015-2016,1,,2,12.751,12.6,12.6778107638889,12.243,14.074
2016-07-27,2016,Jul,2015-2016,1,,2,12.727,13.079125,13.2663958333333,12.413,14.864
2016-07-28,2016,Jul,2015-2016,1,,2,13.016,13.530625,13.4805190972222,11.904,15.223
2016-07-29,2016,Jul,2015-2016,1,,2,13.088,13.356,13.3476597222222,12.413,14.457
2016-07-30,2016,Jul,2015-2016,1,,2,12.219,13.305125,13.1243211805556,11.953,14.816
2016-07-31,2016,Jul,2015-2016,1,,2,12.074,12.352375,12.6726336805556,10.858,15.055
2016-08-01,2016,Aug,2015-2016,1,,2,11.71,11.907375,11.9794583333333,11.078,13.305
2016-08-02,2016,Aug,2015-2016,1,,2,11.029,11.388125,11.4374670138889,10.785,12.727
2016-08-03,2016,Aug,2015-2016,1,,2,10.638,11.138875,11.1624774305556,10.638,12.413
2016-08-04,2016,Aug,2015-2016,1,,2,10.834,10.718,10.76225,10.222,12.05
2016-08-05,2016,Aug,2015-2016,1,,2,12.968,10.879625,11.2585104166667,10.149,13.401
2016-08-06,2016,Aug,2015-2016,1,,2,13.834,11.14475,11.5124895833333,10.1,13.954
2016-08-07,2016,Aug,2015-2016,1,,2,13.112,11.89525,12.1260243055556,10.345,14.242
2016-08-08,2016,Aug,2015-2016,1,,2,12.171,11.701,11.820015625,10.541,13.112
2016-08-09,2016,Aug,2015-2016,1,,2,11.783,11.758625,11.7858888888889,11.151,12.678
2016-08-10,2016,Aug,2015-2016,1,,2,11.637,11.600875,11.5937673611111,10.956,12.389
2016-08-11,2016,Aug,2015-2016,1,,2,10.932,11.403625,11.4109253472222,10.834,12.243
2016-08-12,2016,Aug,2015-2016,1,,2,11.029,11.90425,11.8070052083333,10.026,14.05
2016-08-13,2016,Aug,2015-2016,1,,2,10.492,11.223875,11.1874739583333,10.369,12.389
2016-08-14,2016,Aug,2015-2016,1,,2,10.541,10.992625,11.1266996527778,10.149,12.896
2016-08-15,2016,Aug,2015-2016,1,,2,10.858,10.79125,10.8450260416667,10.271,12.437
2016-08-16,2016,Aug,2015-2016,1,,2,10.541,10.69625,10.8579184027778,10.222,13.353
2016-08-17,2016,Aug,2015-2016,1,,2,10.687,10.870375,10.9641423611111,10.222,12.558
2016-08-18,2016,Aug,2015-2016,1,,2,10.271,10.72075,11.008875,9.928,14.314
2016-08-19,2016,Aug,2015-2016,1,,2,10.687,10.687125,11.3042430555556,9.608,14.409
2016-08-20,2016,Aug,2015-2016,1,,2,11.565,10.2745,10.4874756944444,9.509,13.281
2016-08-21,2016,Aug,2015-2016,1,,2,12.968,10.050625,10.2196197916667,9.435,13.209
2016-08-22,2016,Aug,2015-2016,1,,2,10.907,9.887875,10.0387170138889,9.312,12.956
2016-08-23,2016,Aug,2015-2016,1,,2,11.613,9.854125,9.92582291666667,9.312,11.613
2016-08-24,2016,Aug,2015-2016,1,,2,11.492,10.1915,10.5282864583333,9.46,12.389
2016-08-25,2016,Aug,2015-2016,1,,2,11.492,10.889,11.0168263888889,9.608,12.703
2016-08-26,2016,Aug,2015-2016,1,,2,9.952,10.510125,11.1772430555556,9.657,14.936
2016-08-27,2016,Aug,2015-2016,1,,2,10.124,10.5285,10.9846597222222,9.731,15.485
2016-08-28,2016,Aug,2015-2016,1,,2,10.394,10.375375,10.5816423611111,9.558,12.582
2016-08-29,2016,Aug,2015-2016,1,,2,11.662,11.230125,11.1203125,10.075,12.485
2016-08-30,2016,Aug,2015-2016,1,,2,11.904,11.813375,11.8228506944444,11.516,12.364
2016-08-31,2016,Aug,2015-2016,1,,2,11.759,12.059,12.280578125,11.637,13.401
2016-09-01,2016,Sep,2015-2016,1,,2,11.953,12.473375,12.4636076388889,11.662,13.209
2016-09-02,2016,Sep,2015-2016,1,,2,12.025,12.186,12.2606944444444,11.856,12.992
2016-09-03,2016,Sep,2015-2016,1,,2,11.078,12.203875,12.2516510416667,11.078,13.642
2016-09-04,2016,Sep,2015-2016,1,,2,11.127,11.986125,11.9512760416667,10.81,12.871
2016-09-05,2016,Sep,2015-2016,1,,2,11.637,12.0465,12.0388854166667,10.565,13.69
2016-09-06,2016,Sep,2015-2016,1,,2,11.929,12.071,12.0498888888889,11.346,12.727
2016-09-07,2016,Sep,2015-2016,1,,2,12.461,12.073875,12.0315069444444,11.297,13.016
2016-09-08,2016,Sep,2015-2016,1,,2,12.534,11.925875,12.036046875,11.807,12.727
2016-09-09,2016,Sep,2015-2016,1,,2,11.807,11.765,11.9330260416667,11.102,13.016
2016-09-10,2016,Sep,2015-2016,1,,2,11.321,11.391,11.4718159722222,11.175,12.025
2016-09-11,2016,Sep,2015-2016,1,,2,11.151,11.397125,11.4750173611111,11.029,12.34
2016-09-12,2016,Sep,2015-2016,1,,2,11.832,12.149625,12.0316302083333,11.078,12.534
2016-09-13,2016,Sep,2015-2016,1,,2,12.001,12.521375,12.5005260416667,11.807,13.281
2016-09-14,2016,Sep,2015-2016,1,,2,11.346,12.315875,12.4146857638889,10.834,14.84
2016-09-15,2016,Sep,2015-2016,1,,2,11.394,11.965125,12.0155555555556,11.029,13.738
2016-09-16,2016,Sep,2015-2016,1,,2,11.904,11.937875,11.9980868055556,11.321,12.871
2016-09-17,2016,Sep,2015-2016,1,,2,11.321,11.631,11.6426510416667,11.127,12.05
2016-09-18,2016,Sep,2015-2016,1,,2,11.321,11.373,11.5141041666667,11.175,12.171
2016-09-19,2016,Sep,2015-2016,1,,2,11.102,11.2,11.2884149305556,10.858,11.88
2016-09-20,2016,Sep,2015-2016,1,,2,11.662,11.080625,11.1762222222222,10.614,12.05
2016-09-21,2016,Sep,2015-2016,1,,2,11.589,11.39425,11.4044461805556,10.736,12.389
2016-09-22,2016,Sep,2015-2016,1,,2,12.823,11.35175,11.6054756944444,10.736,12.968
2016-09-23,2016,Sep,2015-2016,1,,2,11.37,11.33375,11.5188211805556,11.127,12.823
2016-09-24,2016,Sep,2015-2016,1,,2,11.686,11.391375,11.3947430555556,11.127,11.734
2016-09-25,2016,Sep,2015-2016,1,,2,11.005,11.248,11.3199045138889,10.98,11.807
2016-09-26,2016,Sep,2015-2016,1,,2,11.443,11.364,11.4157673611111,10.98,12.171
2016-09-27,2016,Sep,2015-2016,1,,2,10.98,11.139,11.1649635416667,10.834,11.807
2016-09-28,2016,Sep,2015-2016,1,,2,11.053,11.297125,11.3405815972222,10.956,12.243
2016-09-29,2016,Sep,2015-2016,1,,2,11.248,11.34575,11.4821197916667,11.053,12.364
2016-09-30,2016,Sep,2015-2016,1,,2,11.175,11.625125,11.5812517361111,11.102,12.147
2016-10-01,2016,Oct,2016-2017,1,,2,11.127,11.294125,11.4495416666667,11.102,12.437
2016-10-02,2016,Oct,2016-2017,1,,2,10.81,11.3515,11.4523975694444,10.687,12.582
2016-10-03,2016,Oct,2016-2017,1,,2,11.151,11.3515,11.3302760416667,10.8585,11.88
2016-10-04,2016,Oct,2016-2017,1,,2,11.078,11.12375,11.1515434027778,11.005,11.297
2016-10-05,2016,Oct,2016-2017,1,,2,11.005,11.053,11.0318975694444,10.834,11.224
2016-10-06,2016,Oct,2016-2017,1,,2,10.932,10.953,10.9655086805556,10.565,11.273
2016-10-07,2016,Oct,2016-2017,1,,2,10.907,10.849,10.8244114583333,10.565,11.078
2016-10-08,2016,Oct,2016-2017,1,,2,11.029,10.858,10.8038159722222,10.443,11.029
2016-10-09,2016,Oct,2016-2017,1,,2,10.907,10.895,10.8339756944444,10.541,11.127
2016-10-10,2016,Oct,2016-2017,1,,2,10.59,10.74225,10.7495017361111,10.492,10.956
2016-10-11,2016,Oct,2016-2017,1,,2,10.394,10.47025,10.4184236111111,9.903,10.663
2016-10-12,2016,Oct,2016-2017,1,,2,10.369,10.406125,10.4116545138889,10.124,10.541
2016-10-13,2016,Oct,2016-2017,1,,2,10.369,10.369,10.3298958333333,9.928,10.418
2016-10-14,2016,Oct,2016-2017,1,,2,10.32,10.369,10.3631475694444,10.124,10.418
2016-10-15,2016,Oct,2016-2017,1,,2,10.345,10.369,10.3921579861111,10.296,10.712
2016-10-16,2016,Oct,2016-2017,1,,2,10.345,10.366,10.3647013888889,10.271,10.443
2016-10-17,2016,Oct,2016-2017,1,,2,10.296,10.27725,10.2873350694444,10.222,10.369
2016-10-18,2016,Oct,2016-2017,1,,2,10.247,10.247,10.272453125,10.173,10.467
2016-10-19,2016,Oct,2016-2017,1,,2,10.198,10.21,10.2063489583333,10.1,10.296
2016-10-20,2016,Oct,2016-2017,1,,2,10.271,10.222,10.2217413194444,10.149,10.345
2016-10-21,2016,Oct,2016-2017,1,,2,10.124,10.213,10.2015677083333,10.001,10.271
2016-10-22,2016,Oct,2016-2017,1,,2,10.1,10.222,10.1983402777778,9.879,10.271
2016-10-23,2016,Oct,2016-2017,1,,2,10.271,10.243875,10.2178072916667,9.879,10.32
2016-10-24,2016,Oct,2016-2017,1,,2,10.247,10.247,10.2493680555556,10.173,10.296
2016-10-25,2016,Oct,2016-2017,1,,2,10.1,10.075,10.0961996527778,10.001,10.2345
2016-10-26,2016,Oct,2016-2017,1,,2,10.198,10.173,10.1717118055556,10.051,10.418
2016-10-27,2016,Oct,2016-2017,1,,2,10.222,10.198,10.2073472222222,10.173,10.247
2016-10-28,2016,Oct,2016-2017,1,,2,10.149,10.222,10.2009114583333,9.952,10.32
2016-10-29,2016,Oct,2016-2017,1,,2,10.198,10.149,10.1316788194444,9.903,10.296
2016-10-30,2016,Oct,2016-2017,1,,2,10.051,9.967625,10.0019982638889,9.829,10.271
2016-10-31,2016,Oct,2016-2017,1,,2,10.051,9.986,9.98286805555555,9.829,10.149
2016-11-01,2016,Nov,2016-2017,1,,2,9.928,9.90025,9.91128298611111,9.558,10.198
2016-11-02,2016,Nov,2016-2017,1,,2,9.829,9.98,9.98231770833334,9.805,10.173
2016-11-03,2016,Nov,2016-2017,1,,2,10.026,10.001,9.96227604166667,9.756,10.149
2016-11-04,2016,Nov,2016-2017,1,,2,10.222,10.026,10.0519861111111,9.854,10.222
2016-11-05,2016,Nov,2016-2017,1,,2,10.271,10.247,10.2443732638889,10.173,10.32
2016-11-06,2016,Nov,2016-2017,1,,2,10.075,10.329375,10.3165,10.075,10.394
2016-11-07,2016,Nov,2016-2017,1,,2,10.394,10.27725,10.2845225694444,10.026,10.467
2016-11-08,2016,Nov,2016-2017,1,,2,10.394,10.39075,10.3896805555556,10.345,10.443
2016-11-09,2016,Nov,2016-2017,1,,2,10.394,10.418,10.4213472222222,10.369,10.443
2016-11-10,2016,Nov,2016-2017,1,,2,10.32,10.21325,10.2217326388889,10.026,10.394
2016-11-11,2016,Nov,2016-2017,1,,2,10.124,10.13625,10.1538680555556,9.952,10.369
2016-11-12,2016,Nov,2016-2017,1,,2,10.222,10.124125,10.1352256944444,10.001,10.32
2016-11-13,2016,Nov,2016-2017,1,,2,10.467,10.203875,10.2327482638889,9.879,10.565
2016-11-14,2016,Nov,2016-2017,1,,2,10.565,10.501,10.4619340277778,10.149,10.638
2016-11-15,2016,Nov,2016-2017,1,,2,10.418,10.516125,10.4744635416667,10.173,10.614
2016-11-16,2016,Nov,2016-2017,1,,2,10.296,10.182625,10.2267118055556,9.805,10.59
2016-11-17,2016,Nov,2016-2017,1,,2,10.124,10.17625,10.1878472222222,9.903,10.565
2016-11-18,2016,Nov,2016-2017,1,,2,9.485,9.97075,9.93893576388889,9.213,10.467
2016-11-19,2016,Nov,2016-2017,1,,2,9.089,9.321,9.47660416666667,9.064,10.296
2016-11-20,2016,Nov,2016-2017,1,,2,9.534,9.53075,9.45191493055555,9.064,9.977
2016-11-21,2016,Nov,2016-2017,1,,2,8.891,9.62625,9.49174131944444,8.841,9.854
2016-11-22,2016,Nov,2016-2017,1,,2,9.879,9.611,9.52336805555555,8.568,9.903
2016-11-23,2016,Nov,2016-2017,1,,2,9.706,9.657,9.59715451388889,8.916,10.051
2016-11-24,2016,Nov,2016-2017,1,,2,10.32,10.1455,10.0916631944444,9.608,10.418
2016-11-25,2016,Nov,2016-2017,1,,2,10.026,10.311125,10.2518298611111,9.977,10.443
2016-11-26,2016,Nov,2016-2017,1,,2,9.682,9.5955,9.52509722222222,9.139,10.051
2016-11-27,2016,Nov,2016-2017,1,,2,9.213,8.68325,8.76542534722222,8.444,9.5835
2016-11-28,2016,Nov,2016-2017,1,,2,9.903,9.675375,9.62250347222222,8.419,10.247
2016-11-29,2016,Nov,2016-2017,1,,2,9.756,9.404125,9.48381770833333,8.469,10.1
2016-11-30,2016,Nov,2016-2017,1,,2,9.756,9.915625,9.92222916666667,9.632,10.247
2016-12-01,2016,Dec,2016-2017,1,,2,9.336,9.4475,9.48739583333333,9.064,10.051
2016-12-02,2016,Dec,2016-2017,1,,2,10.247,10.05675,9.79639756944444,8.717,10.296
2016-12-03,2016,Dec,2016-2017,1,,2,9.805,10.37525,10.26834375,9.608,10.443
2016-12-04,2016,Dec,2016-2017,1,,2,8.941,9.296,9.340375,8.742,10.124
2016-12-05,2016,Dec,2016-2017,1,,2,8.095,9.005625,8.99385763888889,7.97,9.977
2016-12-06,2016,Dec,2016-2017,1,,2,7.67,7.9825,7.99327256944444,6.914,8.369
2016-12-07,2016,Dec,2016-2017,1,,2,7.695,7.735625,7.66753993055556,6.611,7.945
2016-12-08,2016,Dec,2016-2017,1,,2,7.945,7.516,7.53912152777778,6.864,8.12
2016-12-09,2016,Dec,2016-2017,1,,2,8.22,8.07925,8.04702256944444,7.066,8.643
2016-12-10,2016,Dec,2016-2017,1,,2,7.116,7.765875,7.83528472222222,6.661,8.792
2016-12-11,2016,Dec,2016-2017,1,,2,7.293,7.61275,7.51541493055556,6.509,8.519
2016-12-12,2016,Dec,2016-2017,1,,2,8.643,7.76325,7.87573263888889,6.153,9.04
2016-12-13,2016,Dec,2016-2017,1,,2,8.717,8.54975,8.27045486111111,5.745,9.064
2016-12-14,2016,Dec,2016-2017,1,,2,8.742,8.42225,8.028734375,5.411,9.015
2016-12-15,2016,Dec,2016-2017,1,,2,7.745,8.22,8.20155729166667,7.192,9.114
2016-12-16,2016,Dec,2016-2017,1,,2,7.569,7.910625,8.00261805555556,7.242,9.064
2016-12-17,2016,Dec,2016-2017,1,,2,7.619,7.666875,7.68164930555556,7.066,8.319
2016-12-18,2016,Dec,2016-2017,1,,2,7.594,7.691875,7.68494618055555,7.268,8.444
2016-12-19,2016,Dec,2016-2017,1,,2,8.02,8.6925,8.54465625,7.6065,8.891
2016-12-20,2016,Dec,2016-2017,1,,2,8.145,8.658625,8.54694965277778,7.67,9.089
2016-12-21,2016,Dec,2016-2017,1,,2,8.12,8.48775,8.485890625,7.995,8.965
2016-12-22,2016,Dec,2016-2017,1,,2,8.792,8.767,8.72576388888889,7.82,8.891
2016-12-23,2016,Dec,2016-2017,1,,2,8.742,8.792,8.78485069444445,8.668,8.866
2016-12-24,2016,Dec,2016-2017,1,,2,8.792,8.767,8.78787847222222,8.668,8.965
2016-12-25,2016,Dec,2016-2017,1,,2,8.568,8.7295,8.67664583333333,8.444,8.792
2016-12-26,2016,Dec,2016-2017,1,,2,8.618,8.61175,8.58196180555556,8.07,8.792
2016-12-27,2016,Dec,2016-2017,1,,2,8.817,8.792,8.77066840277778,8.593,8.965
2016-12-28,2016,Dec,2016-2017,1,,2,8.344,8.670625,8.611453125,8.195,8.965
2016-12-29,2016,Dec,2016-2017,1,,2,8.866,8.444,8.40367013888889,7.895,8.866
2016-12-30,2016,Dec,2016-2017,1,,2,8.394,8.45025,8.43848611111111,7.87,8.817
2016-12-31,2016,Dec,2016-2017,1,,2,8.469,8.494,8.49649479166667,8.319,8.693
2017-01-01,2017,Jan,2016-2017,1,,2,7.544,7.735625,7.97266145833333,7.544,8.668
2017-01-02,2017,Jan,2016-2017,1,,2,7.116,7.42525,7.47459722222222,7.116,8.07
2017-01-03,2017,Jan,2016-2017,1,,2,6.636,6.914,6.97546527777778,6.433,7.97
2017-01-04,2017,Jan,2016-2017,1,,2,7.519,7.77,7.54725173611111,5.488,8.07
2017-01-05,2017,Jan,2016-2017,1,,2,6.661,7.682125,7.49952430555556,6.357,7.995
2017-01-06,2017,Jan,2016-2017,1,,2,6.965,6.965,7.00940972222222,6.458,7.745
2017-01-07,2017,Jan,2016-2017,1,,2,7.444,7.37425,7.28071006944444,6.889,7.594
2017-01-08,2017,Jan,2016-2017,1,,2,7.091,7.422125,7.33765451388889,6.864,7.695
2017-01-09,2017,Jan,2016-2017,1,,2,6.914,6.753,6.90435590277778,6.357,7.645
2017-01-10,2017,Jan,2016-2017,1,,2,6.965,6.837875,6.57619618055556,4.792,7.594
2017-01-11,2017,Jan,2016-2017,1,,2,7.444,7.113125,7.11707118055555,6.357,7.444
2017-01-12,2017,Jan,2016-2017,1,,2,7.268,7.3055,7.26751388888889,6.99,7.4315
2017-01-13,2017,Jan,2016-2017,1,,2,6.611,7.040625,6.87066840277778,5.565,7.368
2017-01-14,2017,Jan,2016-2017,1,,2,6.509,6.5725,6.60873958333333,5.924,7.368
2017-01-15,2017,Jan,2016-2017,1,,2,6.763,6.6485,6.72087847222222,6.153,7.268
2017-01-16,2017,Jan,2016-2017,1,,2,7.192,6.964875,7.00128993055556,6.737,7.242
2017-01-17,2017,Jan,2016-2017,1,,2,7.619,7.4315,7.434015625,7.192,7.619
2017-01-18,2017,Jan,2016-2017,1,,2,7.569,7.645,7.66691319444444,7.544,7.92
2017-01-19,2017,Jan,2016-2017,1,,2,7.72,7.72625,7.73037673611111,7.519,7.995
2017-01-20,2017,Jan,2016-2017,1,,2,7.645,7.72,7.71700520833333,7.645,7.745
2017-01-21,2017,Jan,2016-2017,1,,2,7.594,7.619,7.62463020833333,7.569,7.72
2017-01-22,2017,Jan,2016-2017,1,,2,7.619,7.619,7.61730381944444,7.544,7.645
2017-01-23,2017,Jan,2016-2017,1,,2,7.393,7.5565,7.49977430555556,7.192,7.645
2017-01-24,2017,Jan,2016-2017,1,,2,6.889,7.066,7.0984375,6.839,7.594
2017-01-25,2017,Jan,2016-2017,1,,2,6.813,6.772375,6.82579166666667,6.611,7.318
2017-01-26,2017,Jan,2016-2017,1,,2,6.839,6.79425,6.79646875,6.636,7.217
2017-01-27,2017,Jan,2016-2017,1,,2,7.015,6.88275,6.90311805555555,6.813,7.015
2017-01-28,2017,Jan,2016-2017,1,,2,7.318,7.135,7.17455034722222,7.015,7.494
2017-01-29,2017,Jan,2016-2017,1,,2,7.569,7.528375,7.48339756944444,7.268,7.67
2017-01-30,2017,Jan,2016-2017,1,,2,7.494,7.55025,7.48022048611111,6.864,7.67
2017-01-31,2017,Jan,2016-2017,1,,2,7.268,7.447,7.27183680555556,6.382,7.67
2017-02-01,2017,Feb,2016-2017,1,,2,7.368,7.314875,7.25311111111111,5.796,7.494
2017-02-02,2017,Feb,2016-2017,1,,2,7.217,7.236,7.162734375,5.231,7.594
2017-02-03,2017,Feb,2016-2017,1,,2,6.484,7.094125,7.06665451388889,6.331,7.318
2017-02-04,2017,Feb,2016-2017,1,,2,6.281,6.64225,6.55138020833333,5.05,6.94
2017-02-05,2017,Feb,2016-2017,1,,2,5.745,5.87875,5.88206944444444,5.411,6.268
2017-02-06,2017,Feb,2016-2017,1,,2,5.385,5.642,5.696875,4.74,6.864
2017-02-07,2017,Feb,2016-2017,1,,2,6.509,5.443,5.69647222222222,4.22,7.015
2017-02-08,2017,Feb,2016-2017,1,,2,5.591,5.731625,5.94351041666667,4.714,7.167
2017-02-09,2017,Feb,2016-2017,1,,2,7.015,5.83375,6.00579861111111,4.688,7.091
2017-02-10,2017,Feb,2016-2017,1,,2,6.712,6.712,6.58049826388889,5.334,7.015
2017-02-11,2017,Feb,2016-2017,1,,2,6.23,6.400875,6.28164236111111,5.591,6.712
2017-02-12,2017,Feb,2016-2017,1,,2,6.408,6.306,6.23939930555555,5.847,6.661
2017-02-13,2017,Feb,2016-2017,1,,2,6.965,6.753125,6.71730381944444,6.408,6.965
2017-02-14,2017,Feb,2016-2017,1,,2,7.015,6.889,6.88257291666667,6.611,7.066
2017-02-15,2017,Feb,2016-2017,1,,2,7.242,7.142,7.13597395833333,7.015,7.318
2017-02-16,2017,Feb,2016-2017,1,,2,7.268,7.318,7.30738541666667,7.142,7.494
2017-02-17,2017,Feb,2016-2017,1,,2,7.419,7.32425,7.34535590277778,7.217,7.469
2017-02-18,2017,Feb,2016-2017,1,,2,7.419,7.419,7.41689583333333,7.393,7.469
2017-02-19,2017,Feb,2016-2017,1,,2,7.444,7.444,7.43788020833334,7.419,7.469
2017-02-20,2017,Feb,2016-2017,1,,2,7.469,7.469,7.460796875,7.419,7.519
2017-02-21,2017,Feb,2016-2017,1,,2,7.469,7.469,7.42670138888889,7.167,7.494
2017-02-22,2017,Feb,2016-2017,1,,2,7.494,7.51275,7.50784548611111,7.469,7.594
2017-02-23,2017,Feb,2016-2017,1,,2,7.343,7.45025,7.34401215277778,6.535,7.519
2017-02-24,2017,Feb,2016-2017,1,,2,7.393,7.2645,6.98964236111111,6.026,7.519
2017-02-25,2017,Feb,2016-2017,1,,2,7.041,6.882875,6.74506944444444,5.05,7.469
2017-02-26,2017,Feb,2016-2017,1,,2,6.99,7.132125,6.93594965277778,6.179,7.419
2017-02-27,2017,Feb,2016-2017,1,,2,6.737,7.0025,6.95649479166666,6.56,7.167
2017-02-28,2017,Feb,2016-2017,1,,2,7.066,6.955625,6.823296875,5.642,7.217
2017-03-01,2017,Mar,2016-2017,1,,2,6.636,7.1795,7.03898263888889,6.382,7.268
2017-03-02,2017,Mar,2016-2017,1,,2,7.142,6.712125,6.77492708333333,6.331,7.192
2017-03-03,2017,Mar,2016-2017,1,,2,6.484,7.170125,7.13684375,6.484,7.268
2017-03-04,2017,Mar,2016-2017,1,,2,7.242,7.088,7.01498263888889,6.484,7.343
2017-03-05,2017,Mar,2016-2017,1,,2,7.116,7.217,7.18357291666667,6.484,7.343
2017-03-06,2017,Mar,2016-2017,1,,2,6.763,7.084875,6.98291145833333,6.56,7.293
2017-03-07,2017,Mar,2016-2017,1,,2,7.041,6.696375,6.67236458333333,5.898,7.041
2017-03-08,2017,Mar,2016-2017,1,,2,6.94,6.933375,6.88667534722222,6.484,7.318
2017-03-09,2017,Mar,2016-2017,1,,2,6.864,7.02775,6.94247222222222,6.179,7.268
2017-03-10,2017,Mar,2016-2017,1,,2,6.331,6.528375,6.55992534722222,5.898,7.091
2017-03-11,2017,Mar,2016-2017,1,,2,6.331,6.344,6.31772916666667,6.102,6.611
2017-03-12,2017,Mar,2016-2017,1,,2,6.458,6.385375,6.39974479166667,6.23,6.636
2017-03-13,2017,Mar,2016-2017,1,,2,6.914,6.753125,6.70997222222222,6.357,7.015
2017-03-14,2017,Mar,2016-2017,1,,2,6.965,6.93675,6.91777951388889,6.687,7.066
2017-03-15,2017,Mar,2016-2017,1,,2,6.763,6.965,6.95725347222222,6.737,7.015
2017-03-16,2017,Mar,2016-2017,1,,2,6.99,7.00875,6.99278645833333,6.763,7.091
2017-03-17,2017,Mar,2016-2017,1,,2,7.116,7.0215,7.02423958333333,6.889,7.142
