Date,Year,Month,WaterYear,TWtrMcmullin_southQ_level,TWtrMcmullin_southQ_flags,TWtrMcmullin_southUNESCO_Q_level,TWtrMcmullin_south,TWtrMcmullin_southMed,TWtrMcmullin_southAvg,TWtrMcmullin_southMin,TWtrMcmullin_southMax
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2018-12-25,2018,Dec,2018-2019,1,,2,8.382,8.382,8.40415104166667,8.182,8.68
2018-12-26,2018,Dec,2018-2019,1,,2,8.182,8.0945,8.15754861111111,7.983,8.382
2018-12-27,2018,Dec,2018-2019,1,,2,8.082,8.082,8.11975,7.882,8.282
2018-12-28,2018,Dec,2018-2019,1,,2,8.382,8.282,8.27869444444445,8.082,8.481
2018-12-29,2018,Dec,2018-2019,1,,2,8.481,8.481,8.46086284722222,8.282,8.481
2018-12-30,2018,Dec,2018-2019,1,,2,7.882,8.182,8.20463020833333,7.882,8.481
2018-12-31,2018,Dec,2018-2019,1,,2,7.983,8.0945,8.09322743055556,7.782,8.282
2019-01-01,2019,Jan,2018-2019,1,,2,8.282,8.082,8.10312673611111,7.882,8.382
2019-01-02,2019,Jan,2018-2019,1,,2,8.282,8.282,8.31672222222223,8.282,8.382
2019-01-03,2019,Jan,2018-2019,1,,2,8.581,8.40675,8.40184201388889,8.182,8.581
2019-01-04,2019,Jan,2018-2019,1,,2,8.481,8.481,8.49922916666666,8.481,8.581
2019-01-05,2019,Jan,2018-2019,1,,2,8.481,8.443875,8.45159722222222,8.282,8.581
2019-01-06,2019,Jan,2018-2019,1,,2,8.382,8.382,8.32233854166667,8.082,8.481
2019-01-07,2019,Jan,2018-2019,1,,2,8.182,8.0325,8.1201875,7.882,8.382
2019-01-08,2019,Jan,2018-2019,1,,2,7.782,7.882,7.92445833333333,7.481,8.282
2019-01-09,2019,Jan,2018-2019,1,,2,7.682,7.607,7.63147916666666,7.582,7.782
2019-01-10,2019,Jan,2018-2019,1,,2,7.882,7.882,7.90493055555556,7.682,7.983
2019-01-11,2019,Jan,2018-2019,1,,2,8.282,7.995375,8.08934722222222,7.782,8.382
2019-01-12,2019,Jan,2018-2019,1,,2,8.282,8.282,8.30977777777778,8.282,8.382
2019-01-13,2019,Jan,2018-2019,1,,2,8.182,8.182,8.21550694444444,8.182,8.382
2019-01-14,2019,Jan,2018-2019,1,,2,8.082,8.182,8.15717361111111,8.082,8.282
2019-01-15,2019,Jan,2018-2019,1,,2,7.782,7.782,7.87359027777778,7.582,8.282
2019-01-16,2019,Jan,2018-2019,1,,2,7.582,7.582,7.63572916666667,7.381,7.782
2019-01-17,2019,Jan,2018-2019,1,,2,7.682,7.682,7.68663888888889,7.481,7.782
2019-01-18,2019,Jan,2018-2019,1,,2,7.882,7.782,7.79354166666666,7.582,7.983
2019-01-19,2019,Jan,2018-2019,1,,2,8.282,8.132,8.10723611111111,7.882,8.382
2019-01-20,2019,Jan,2018-2019,1,,2,8.182,8.082,8.07066666666666,7.983,8.282
2019-01-21,2019,Jan,2018-2019,1,,2,8.182,7.983,8.00446527777778,7.782,8.182
2019-01-22,2019,Jan,2018-2019,1,,2,8.182,8.232,8.16400694444444,7.882,8.382
2019-01-23,2019,Jan,2018-2019,1,,2,8.282,8.182,8.19779861111111,8.082,8.282
2019-01-24,2019,Jan,2018-2019,1,,2,8.082,8.082,8.13443055555556,8.082,8.282
2019-01-25,2019,Jan,2018-2019,1,,2,8.382,8.182,8.15096527777778,7.983,8.382
2019-01-26,2019,Jan,2018-2019,1,,2,8.481,8.382,8.34909201388889,8.282,8.481
2019-01-27,2019,Jan,2018-2019,1,,2,8.382,8.382,8.417234375,8.382,8.481
2019-01-28,2019,Jan,2018-2019,1,,2,8.182,8.282,8.27609722222222,8.182,8.382
2019-01-29,2019,Jan,2018-2019,1,,2,8.082,8.082,8.1176875,7.983,8.182
2019-01-30,2019,Jan,2018-2019,1,,2,8.182,8.182,8.14779861111111,8.082,8.182
2019-01-31,2019,Jan,2018-2019,1,,2,8.182,8.082,8.12922222222222,8.082,8.182
2019-02-01,2019,Feb,2018-2019,1,,2,7.682,8.182,8.09540972222222,7.682,8.182
2019-02-02,2019,Feb,2018-2019,1,,2,7.882,7.582,7.63609027777778,7.28,8.082
2019-02-03,2019,Feb,2018-2019,1,,2,5.86,6.914875,6.91122569444444,5.86,7.882
2019-02-04,2019,Feb,2018-2019,1,,2,7.079,6.775,6.656640625,5.655,7.481
2019-02-05,2019,Feb,2018-2019,1,,2,7.481,7.1415,7.09126041666667,6.573,7.682
2019-02-06,2019,Feb,2018-2019,1,,2,7.582,7.2295,7.24403993055556,6.877,7.582
2019-02-07,2019,Feb,2018-2019,1,,2,7.481,7.481,7.42961284722222,7.179,7.682
2019-02-08,2019,Feb,2018-2019,1,,2,6.064,7.179,7.10471006944444,6.064,7.481
2019-02-09,2019,Feb,2018-2019,1,,2,6.268,6.20425,6.24817361111111,5.86,6.775
2019-02-10,2019,Feb,2018-2019,1,,2,6.573,6.471,6.61540798611111,6.166,7.381
2019-02-11,2019,Feb,2018-2019,1,,2,6.471,6.573,6.58271875,6.268,7.079
2019-02-12,2019,Feb,2018-2019,1,,2,6.268,6.53475,6.59539409722222,6.166,7.079
2019-02-13,2019,Feb,2018-2019,1,,2,6.573,6.4205,6.44090104166667,6.166,6.877
2019-02-14,2019,Feb,2018-2019,1,,2,6.775,6.8005,6.77714236111111,6.471,6.978
2019-02-15,2019,Feb,2018-2019,1,,2,6.268,6.573,6.612234375,6.268,6.877
2019-02-16,2019,Feb,2018-2019,1,,2,6.268,6.471,6.44154166666667,6.166,6.674
2019-02-17,2019,Feb,2018-2019,1,,2,6.37,6.44575,6.40039930555556,6.064,6.674
2019-02-18,2019,Feb,2018-2019,1,,2,6.573,6.59825,6.47050868055556,6.064,6.775
2019-02-19,2019,Feb,2018-2019,1,,2,6.674,6.69925,6.63706076388889,6.37,6.877
2019-02-20,2019,Feb,2018-2019,1,,2,6.674,6.674,6.67959027777778,6.471,6.877
2019-02-21,2019,Feb,2018-2019,1,,2,6.674,6.471,6.5050625,6.268,6.775
2019-02-22,2019,Feb,2018-2019,1,,2,6.775,6.59825,6.58161631944445,6.37,6.775
2019-02-23,2019,Feb,2018-2019,1,,2,6.674,6.674,6.67841145833333,6.471,6.877
2019-02-24,2019,Feb,2018-2019,1,,2,6.471,6.53475,6.50957465277778,6.166,6.775
2019-02-25,2019,Feb,2018-2019,1,,2,6.064,6.445625,6.40107465277778,5.962,6.775
2019-02-26,2019,Feb,2018-2019,1,,2,6.166,6.268,6.27674652777778,5.962,6.674
2019-02-27,2019,Feb,2018-2019,1,,2,6.471,6.37,6.36326215277778,6.064,6.674
2019-02-28,2019,Feb,2018-2019,1,,2,6.674,6.674,6.62294618055556,6.37,6.775
2019-03-01,2019,Mar,2018-2019,1,,2,6.775,6.775,6.75391493055556,6.674,6.877
2019-03-02,2019,Mar,2018-2019,1,,2,6.471,6.674,6.7005,6.471,6.877
2019-03-03,2019,Mar,2018-2019,1,,2,6.573,6.471,6.46097569444445,6.064,6.775
2019-03-04,2019,Mar,2018-2019,1,,2,6.37,6.471,6.41766493055556,6.064,6.775
2019-03-05,2019,Mar,2018-2019,1,,2,6.471,6.573,6.50894965277778,6.166,6.978
2019-03-06,2019,Mar,2018-2019,1,,2,6.573,6.573,6.60691319444445,6.268,6.978
2019-03-07,2019,Mar,2018-2019,1,,2,6.674,6.674,6.670359375,6.37,6.877
2019-03-08,2019,Mar,2018-2019,1,,2,6.674,6.674,6.66127083333334,6.37,6.877
2019-03-09,2019,Mar,2018-2019,1,,2,6.775,6.7245,6.72089409722222,6.37,7.079
2019-03-10,2019,Mar,2018-2019,1,,2,6.573,6.573,6.60748958333334,6.471,6.775
2019-03-11,2019,Mar,2018-2019,1,,2,6.775,6.674,6.67374652777778,6.37,6.877
2019-03-12,2019,Mar,2018-2019,1,,2,7.079,6.889625,6.91334027777778,6.573,7.179
2019-03-13,2019,Mar,2018-2019,1,,2,6.877,6.940125,6.90583680555556,6.674,7.079
2019-03-14,2019,Mar,2018-2019,1,,2,6.978,6.978,7.00051909722222,6.775,7.28
2019-03-15,2019,Mar,2018-2019,1,,2,6.978,6.978,7.00110416666667,6.877,7.179
2019-03-16,2019,Mar,2018-2019,1,,2,7.28,7.129,7.12355208333333,6.978,7.381
2019-03-17,2019,Mar,2018-2019,1,,2,7.582,7.481,7.47631597222222,7.28,7.782
2019-03-18,2019,Mar,2018-2019,1,,2,7.682,7.582,7.6161875,7.28,7.983
2019-03-19,2019,Mar,2018-2019,1,,2,7.481,7.518875,7.60757118055555,7.381,7.983
2019-03-20,2019,Mar,2018-2019,1,,2,7.481,7.5315,7.5960625,7.28,7.983
2019-03-21,2019,Mar,2018-2019,1,,2,7.582,7.582,7.651109375,7.381,8.082
2019-03-22,2019,Mar,2018-2019,1,,2,7.582,7.582,7.6695,7.582,7.882
2019-03-23,2019,Mar,2018-2019,1,,2,7.782,7.7945,7.81014583333333,7.582,8.382
2019-03-24,2019,Mar,2018-2019,1,,2,7.882,7.882,7.86884722222222,7.582,8.282
2019-03-25,2019,Mar,2018-2019,1,,2,7.882,7.782,7.80847222222222,7.582,8.082
2019-03-26,2019,Mar,2018-2019,1,,2,7.882,7.882,7.8844375,7.682,8.082
2019-03-27,2019,Mar,2018-2019,1,,2,7.882,7.882,7.87096527777778,7.582,8.182
2019-03-28,2019,Mar,2018-2019,1,,2,7.983,7.970375,7.97509548611111,7.782,8.282
2019-03-29,2019,Mar,2018-2019,1,,2,8.082,8.082,8.07169618055556,7.882,8.282
2019-03-30,2019,Mar,2018-2019,1,,2,8.082,8.082,8.1335,7.983,8.382
2019-03-31,2019,Mar,2018-2019,1,,2,7.983,8.082,8.173296875,7.983,8.481
2019-04-01,2019,Apr,2018-2019,1,,2,8.182,8.1695,8.19356423611111,7.983,8.481
2019-04-02,2019,Apr,2018-2019,1,,2,8.182,8.232,8.31984027777777,8.182,8.779
2019-04-03,2019,Apr,2018-2019,1,,2,8.282,8.382,8.41672916666667,8.182,8.779
2019-04-04,2019,Apr,2018-2019,1,,2,8.481,8.394375,8.44430729166667,8.282,8.68
2019-04-05,2019,Apr,2018-2019,1,,2,8.581,8.581,8.52936111111111,8.282,8.68
2019-04-06,2019,Apr,2018-2019,1,,2,8.68,8.642875,8.68121701388889,8.481,8.978
2019-04-07,2019,Apr,2018-2019,1,,2,8.68,8.581,8.63798611111111,8.481,8.779
2019-04-08,2019,Apr,2018-2019,1,,2,8.879,8.779,8.74735590277777,8.581,8.978
2019-04-09,2019,Apr,2018-2019,1,,2,8.879,8.879,8.90471527777778,8.779,9.176
2019-04-10,2019,Apr,2018-2019,1,,2,8.978,8.95325,8.88804340277777,8.779,8.978
2019-04-11,2019,Apr,2018-2019,1,,2,8.68,8.879,8.89649652777778,8.68,9.077
2019-04-12,2019,Apr,2018-2019,1,,2,9.275,9.039875,8.98071006944444,8.68,9.373
2019-04-13,2019,Apr,2018-2019,1,,2,8.879,8.978,8.96526388888889,8.68,9.373
2019-04-14,2019,Apr,2018-2019,1,,2,8.68,8.68,8.70859548611111,8.481,8.879
2019-04-15,2019,Apr,2018-2019,1,,2,8.978,8.879,8.89934375,8.581,9.373
2019-04-16,2019,Apr,2018-2019,1,,2,8.68,8.804,8.84393402777778,8.68,9.077
2019-04-17,2019,Apr,2018-2019,1,,2,8.779,8.779,8.748578125,8.68,8.779
2019-04-18,2019,Apr,2018-2019,1,,2,8.879,8.7915,8.86936805555555,8.68,9.077
2019-04-19,2019,Apr,2018-2019,1,,2,8.879,8.978,9.06615972222222,8.779,9.571
2019-04-20,2019,Apr,2018-2019,1,,2,8.879,9.10175,9.0519375,8.68,9.571
2019-04-21,2019,Apr,2018-2019,1,,2,8.779,8.879,8.8526875,8.779,8.978
2019-04-22,2019,Apr,2018-2019,1,,2,9.077,8.9285,8.93996875,8.68,9.176
2019-04-23,2019,Apr,2018-2019,1,,2,9.077,9.176,9.12572222222222,8.978,9.373
2019-04-24,2019,Apr,2018-2019,1,,2,9.176,9.275,9.18530034722223,8.978,9.472
2019-04-25,2019,Apr,2018-2019,1,,2,9.275,9.275,9.24496006944444,8.879,9.472
2019-04-26,2019,Apr,2018-2019,1,,2,9.373,9.373,9.39578819444444,9.275,9.669
2019-04-27,2019,Apr,2018-2019,1,,2,9.373,9.275,9.34806944444444,9.176,9.571
